title,date,rating,userName,isEdited,review,app_name,app_id,developerResponse
Its really good,2019-07-31 01:06:44,5,mer_ps,False,"But please, why the hell is the icon designed that way. It looks like its still 2015 with thecolor scheme, color fade background and the logo in the middle. I'd prefer the old one than this it looks quite funny",gcash,520020791,
Okay but needs to update,2019-05-20 03:17:07,4,Zeurille,False,Everything operates well except for the vouchers. I cannot access my gcash voucher due to my app needing an update. I followed the link but the app store said it was already updated. I hope this can be fixed somehow,gcash,520020791,
Oops!,2019-01-14 10:44:38,2,Miggyliyie,False,"Ok, I want to rate it higher because of its convenience and promos and such, but recently every time I want to cash in using 7-11 a pop-up will appear and says oops! There seems to be a problem, try again later. Already waited for it but the same thing still happens, and the same when I open my amex in linked accounts.",gcash,520020791,
Update Fail,2018-05-01 02:30:33,2,KhryssRain,False,The heck on ur recent update on April 30. Your update won't let me open my Gcash app already. And currently I am doing my load business doing Gcash on the previous month and it works fine but as of now. I dont know it really doesnt work I can only open gcash up until the loading screen then it shuts me off and exits by itself,gcash,520020791,
I need to be verified,2021-06-07 01:05:23,5,pepspiglet,False,"hey gcash what are you doing, why is it your time too long to make me verified I need to use it eh you're annoying hey but I still rate 5 even though you're annoying shuta",gcash,520020791,
GInvest function sometimes not available...,2021-05-10 09:53:04,4,JeidoTenshi,False,It’s good and all but please make the GInvest function ALWAYS available for user to check out what’s new in the rating of stock market. That’s all and thank you for making a great app.,gcash,520020791,
Bug: express send receipt,2021-03-26 03:22:55,5,blessiyah,False,It keeps asking me if i should select more photos for gcash access but all i wanted to do was to save the receipt in my photos,gcash,520020791,
Too many fees.,2021-02-23 23:18:18,1,AlokinAlset,False,Just too many fee's. Cashing in they will charge you. Cahsing out they will charge you. Confirming your transaction they will charge you If theres a network error you try it again and they charge you again. If it goes on they charge you and charge you and charge you. And even the network services also is not honest. Why trust this stupid app when it's roots corrupt.,gcash,520020791,
GSAVE UNDER-MAINTENANCE???,2020-12-29 13:11:01,5,_nhqc,False,I have been using GSave for Business purposes. I tried to access for 2 days now and I still got a prompt saying its under maintenance. I hope Globe or the developers is goin to fix this soon. I was kinda worried tbh.,gcash,520020791,
Referral and other special promo problem,2019-08-16 14:39:08,3,Jedidiah122,False,"I referred some users under my link and made them fully verified, weeks just passed, still nothing counted to my wallet, and then some special promos like send P1 for burger, i didnt get any, why? Ive read the qualifications, im qualified! 

I like this app, but i dont like these problems.",gcash,520020791,
Feedback from customer,2020-12-04 02:11:47,5,maecooon,False,Highly appreciated App! Very convenient to use! ♥️ I just hope one day they’ll not make their transaction fee higher.,gcash,520020791,
I can’t verify my account!!!!,2020-09-09 13:00:16,1,dngrswmn,False,"How will I verify my account using my student ID? There’s no other options, please fix this.
I have money in my acc but can not be transferred in bank accounts unless my account was verified :).  FIX THIS ASAP!!!! So I can verify my account.

So again g-cash I buy load for 100 I received a text that they deducted the money on my acc. But the it didn’t receive the load. The f* please fix your system.",gcash,520020791,
Fix your customer service,2019-02-12 03:38:39,1,edslalooo,False,"If you like us to keep this app, fix your customer service. Plus, the Ang Pao promos? It was not stated that the receiver should claim the amount before the sender get the reward. It only states that we need to send an exact amount of 1.00. And when my friend and I tried to claim the amount I sent, it only says “system is busy try again later” like REALLY??? Is this a scam? This is a big joke!",gcash,520020791,"{'id': 7270848, 'body': 'Hi Edslalooo, we\'re sorry for the experience. Regarding the ""system is busy"" message you encountered, we often update the GCash app to offer you the best possible app experience and maintain the safety and security of your transactions. If you are still having issues with the Ang Pao promo, just let us know by sending an email at support@gcash.com or calling 2882 with your GCash mobile number.. Thank you.', 'modified': '2019-02-13T04:57:17Z'}"
Gcash,2021-06-01 09:48:36,3,BeenUP2Logicae,False,Ever since i started using gcash everything was fine and smooth all transactions made easy and many more actually. But as long as it gets Gcash starts to mafunction and takes much tax This App instead of improving its hust getting worse. But still serves its purpose,gcash,520020791,
"No customer support, right now app is not responsive",2018-03-02 02:42:57,1,Kitcker,False,"First, there is no one to talk to for Gcash concerns. Your FAQs can’t answer everything. 

And now, your app is not responsive. Certain areas of it cannot be clicked. Simply logging in cannot be done because not all numbers respond. There’s nothing wrong with my device - I’ve checked. Also doesn’t happen to other apps I’ve installed. So what gives?",gcash,520020791,
Limit Amount,2021-04-15 06:12:17,3,venus reganit sarmiento,False,"I Just hope you could increase the maximum limit amount per month for verified account, since you have limited options for us to linked our accounts to our other accounts.",gcash,520020791,
Gcash deduction on facebook,2020-08-20 14:54:27,3,deduction 400 views,False,I want to earn using facebook for my product by sending me messages so I purchase 50 pesos to try to have 400 viewers for less than 2 weeks but what happen was no viewers and messages but deduction of 50 pesos push through.. just a waste of money..,gcash,520020791,
Different savings wallet,2020-11-05 05:55:14,4,tweety212,False,"I suggest gcash to have different wallets or envelopes that i can put savings into. So that whenever i save, I can put it in a specific envelope with specific purpose. Just like in union bank’s app. Sadly, it is only limited to 3 goals. Thanks😊",gcash,520020791,
I hope you guys can fix this,2020-05-29 03:58:08,3,sojend d,False,so 1st i Went to 7-eleven machine thing so i can add balance to my account so when i added 300 i went home and tried the investment thing so when i gave my 50Php it took my 50Php and the investment thing did nothing so i said is Gcash scam so guys pls give me my money back,gcash,520020791,
Pay bills issue,2020-08-13 00:12:53,5,kurdafs,False,"I made 4 paybills transactions 3BPI then BDO
I only received one confirmation among the three. The other none. But then I was deducted in all transactions i did. Am trying to call them for help. So HUSSLE. 🤯",gcash,520020791,
Investing,2020-08-22 00:01:59,3,Sili man,False,"Can you please fix the system for old model iPhone users...because I tried to invest and the little box for the agree to subscribe for what I think is the final step, Half of the icon is pushed to the off screen and I cannot push it at all 😔",gcash,520020791,
satisfied user,2020-04-17 10:02:21,4,winston albay,False,"the app is ok, yes i sometimes encounter problem but i guess since im tech savvy. I tried things first to attempt to fix the issue before i contact support. The only thing that disappoint me is their customer service. so far, im good with the app.",gcash,520020791,
