userName,rating,title,review,date,isEdited,app_name,app_id,developerResponse
AcRayearth,4,My gcash experience,"I’ve been using this app for almost a year now and I rarely encounter issues. I love this app because I can easily transfer money to different banks without an extra fee. I love online shopping and Gcash makes it easier for me to pay my orders. They also increased my credit limit so it also serves as my credit card! So far, I’m loving the app and will continue to use it.",2019-12-17 04:12:46,False,gcash,520020791,
Eybisi123,2,"Good at first, but now...","For the gcash dev team, please notice. 
I have experienced this errors:
1- kyc for getting fully verified took too much time but still error. Keeps saying photos are blurry and took so much time to respond.
2- gcash interface won't fit on small screens. I'm using iPhone 4s now and the gcash screen won't fit, obscuring other labels and buttons.
3- buy load for someone won't work. I've done this successfully before, but now it just keep crashing.
4- load voucher can't be used. Always says error until it expired. 
5- pay bill error. I'm all sure that gcash supports bill payments for water bills in my area. But as I have tried to make a bill payment, gcash can't read my bill account number.

I've been using gcash smoothly before but now I always encounter errors. I hope you'll fix it asap.",2019-11-02 07:53:58,False,gcash,520020791,
datu uno ali bag,5,My favorite app!,I am obsessed with this app! I am actually telling everyone around me to use this app. I love how i don't need to go to the bank whenever i wanna pay my Credit card and I love how i can transfer money from gcash to my bank accounts in a second! I actually have two Gcash master card because i will never get enough of it. Haha.,2019-09-06 05:54:11,False,gcash,520020791,
dondon321,1,Terrible customer service,"We have inevitable human issues that we expect humans to fix and answer. When I had an issue, I followed all their protocols and what I get are random agents from the support email without fully understanding my questions and queries. It’s mentally taxing and an excruciating cycle. To not have one person to understand your concern and be answered straight. I just wish to talk with a CSR to have immediate answer to my simple/complicated questions. But no, all they have is their email where you have to wait a day for a response with no guaranteed results.",2020-10-14 19:28:15,False,gcash,520020791,
Jude Greenbriar,5,Nice App,This is definitely a must have app. Been using for how many years.  But I just had one problem that I had encountered which was the time where I purchased a load but I never receive it so I called the customer service and right after the call was disconnected I got my refund back! The agent was so nice as well,2020-07-23 04:51:49,False,gcash,520020791,
BaristaGa8.8,3,Would have been perfect except...,"I keep getting an error saying that the transaction cannot push through whenever I try to cash in via online banking. I’ve deleted and reinstalled the app a hundred times already since your support instructed me to do so as a workaround. I’ve also tried reverifying my number or logging out and then re-logging in a hundred times, as also instructed. I keep getting the same annoying error.",2019-10-21 18:53:11,False,gcash,520020791,
Kylie9205,5,Convenience at it’s finest! ❤️,"You can almost do everything with GCash. Transfer money real time, save money, invest and even help plant trees. I love how convenient and mobile-friendly this app is. This will also definitely help you in times of need (financially) with GCredit. Amazing! Awesome job, GCash. I surely love it and use it everyday. It makes life a little bit easier. #whatcantyoudo",2019-10-30 09:31:05,False,gcash,520020791,
chrisntelle,4,Good but lacking,"I loved how Gcash helps me on saving so much. I get vouchers everytime I pay through QR codes and it help a lot. It also helps that there are so many promotions that benefits the users. However, I hate whenever I try to pay via QR but the speeed of my data is not reliable. I would have to look for a place with better signal. I wish there is a way that we can use the QR with no data.",2018-12-22 07:27:55,False,gcash,520020791,
jazz09mean,5,Very useful app,"It’s very useful. You can send money, buy load, pay bills etc. 
It’s saddening because they have more frequent promos before (i.e, QR day, rebates, and vouchers)
Now even I pay thru QR or pay bills using the app there’s no more rebates. 
Regardless of the things I mentioned above this still a good app because you can do all your transactions by using Gcash.",2019-03-22 07:01:14,False,gcash,520020791,
OrthodoxCritic,2,The develops still haven’t made an overhaul.,"Why haven’t Mynt fixed the app yet? Overall experience is sad. Loading times are too long. Menu UI is too jam packed. There still isn’t a real-time list of the history of my account. The advertisements should not be in the main menu. You could see their obvious goal to earn as much as possible but not to give the customers the best experience. You are not going to attract more customers if your product looks like trash, no matter how good the service is.",2018-02-07 06:32:35,False,gcash,520020791,
